Händler-SKU;ASIN 1;Artikelbezeichnung;Artikelbeschreibung;Angebotsnummer;Preis;Menge;Erstellungsdatum;Produkt-ID-Typ;Anmerkung zum Artikel;Artikelzustand;Internationaler Versand;Expressversand;Produkt-ID;Anzahl Bestellungen;Versender;Standardpreis;Produktsteuerschlüssel;Nettopreis
V15151;B01MTQXP45;Kaffee Adventskalender himmlischer Kaffeegenuß mit 24 Sorten Kaffee;Ein wirklich schöner Kaffee Adventskalender befüllt mit 24x Kaffee a15g gemahlen für 24 Tage feinsten Genuss. Die Maße des Kaffee-Adventskalender betragen ca. H 35,4 x B 29,5 x T 10,6 cm. Der Adventskalender hat 24 Türchen zum Aufklappen. Hinter jedem Türchen befindet sich jeweils ein gemahlener Kaffee. Der Kaffee ist in kleinen 15g Poly-Flachbeuteln verpackt. Der Kalender ist mit verschiedenen klassischen Kaffeesorten befüllt die jeweils für ca. eine kleine Kanne Kaffee reichen. (360 gramm Kaffee Inhalt) ! LIMITIERTE AUFLAGE ! Sorten des Kaffeekalenders (jeweils 15g gemahlener Kaffee) FK41Kenia AA Masai Josra FK32Hamburger Mischung FK8Aztekenkaffee Mit Kakaoschalen FK73Brasil Capim Branco FK20Espresso Dunkel, italienisch FK28Französisch Melange FK77El Salvador geröstet FK4Äthiopischer Sidamo FK39Guatemala Antigua Capuchinas FK1Afrika Mischung FK16Costa Rica Tarrazu Hacienda Salomon FK49Papua Neuguinea Sigri A FK14Colombia Supremo FK45Lateinamerikanische Mischung FK68Kenia Perlbohne FK34Dominikanische Republik FK10Brasil Santos FK43Meistermischung Romanow FK36India Monsooned Malabar AA FK65Bio Mexico FK60Bio Indonesien Sumatra Mandheling FK44Maragogype FK46Nicaragua Hochland FK35Panama Gesha Highlight 24ter;1114UY7NMCT;26. Sep;111;14/11/2018 10:26:50 MET;1;;11;;;B01MTQXP45;0;DEFAULT;;;
V15194;B07TWS4KWL;Bio Darjeeling Tee first flush SFTGFOP im Kilopack - Schwarzer Tee aus fairem Handel;Bio Darjeeling TeeKilopack aus fairem Handel. Bio Darjeeling Aktionstee aus kontrolliert biologischem Anbau und fairem Handel, preiswert im Kilopack mit 1000g. Dieser Tee zeichnet sich durch seine Premium Qualität aus. Ein Bio First Flush Darjeeling aus der Frühlingsernte mit feinem, blumigem Aroma und heller, leichter Tasse. Hinweis: Die Teetasse auf dem Foto ist nicht im Lieferumfang enthalten. Kilopack = Teaworld Kampagne für besten Tee. Bio und Fairtrade Darjeeling von Teaworld.;0704VHT4D0L;39.9;60;04/07/2019 13:51:20 MEST;3;;11;;;758913511556;0;DEFAULT;;;
V15200;B01M9DJ91V;Kinder Trinkschokolade ABCD mit Buchstaben - 250 g - Bio;;1209VMTN6I1;07. Mai;8;09/12/2019 10:34:17 MET;1;;11;;;B01M9DJ91V;0;DEFAULT;;;
V15203;B06Y41725F;Celestial Seasonings Organic Cinnamon Cardamom Herb Tea, 49 g;;0512XJKX6P2;Mrz 99;30;12/05/2020 07:59:58 MEST;1;;11;;;B06Y41725F;0;DEFAULT;;;
V15205;B06Y434CV8;Celestial Seasonings Organic Ginger Turmeric Herb Tea, 29 g;;0512XJQ9GT2;Mrz 99;113;12/05/2020 07:53:19 MEST;1;;11;;;B06Y434CV8;0;DEFAULT;;;
V15253;B07YB69J3B;Adventskalender mit Tee - Motiv Weihnachtskugeln 2019;Teeadventskalender Motiv klassisch- Enthält: 24 Pyramidenbeutel (je 2 Beutel in zwölf verschiedenen köstlichen Geschmacksrichtungen). Spitzenqualität, mit Schutzverpackung. Tee Adventskalender. Teekollektion – Teeadventskalender - Das ideale Geschenk für Teetrinker - Mit ausklappbaren Aufstellfüßen und Öse. Zum Aufstellen und zum Aufhängen an der Wand. 2 x 12 Sorten in einzeln kuvertieren Pyramidenbeuteln. Im Tee-Adventskalender sind folgende Teesorten enthalten: (diese finden Sie auch als lose Tee oder Pyramidenbeutel in unserem Onlineshop). 2 x folgende 12 Sorten: 1. FT Knusperhäuschen, 2. FT Weihnachtsfrüchte, 3. KT Vanille Lemongras, 4. ST Darjeeling Royal Garden, 5. GT Bio Japan Sencha, 6. RB Mond und Sterne, 7. GT Tee der langen Freundschaft, 8. RB Kokos Ingwer, 9. KT Bio Relaxing Herbs, 10. FT Glücksbringer, 11. KT Chai Zanzibar, 12. ST Bio Vanille.;0924VJA0RUW;21. Sep;23;24/09/2019 12:36:07 MEST;3;;11;;;758913511600;0;DEFAULT;;;
V15277;B081Z9SGG9;Agatha´s Bester Réhu, Teekanne 0,2l, Schalen 0,07l (schwarz-braun) - Hochwertiges Teeservice im Geschenkkarton (Rehu)…;Materialbeschreibung: Unter dem Begriff Keramik fassen wir Steingut und Steinzeug zusammen, welche sich durch eine weniger feine Struktur als Porzellan auszeichnen. Die Herstellung erfolgt bei einer niedrigeren Brenntemperatur als bei Porzellan. Keramik ist zwar stoßempfindlicher als Porzellan, jedoch kann es die Wärme länger speichern. Zudem wird es, aufgrund seiner Robustheit, gern als Alltagsgeschirr verwendet. Handbemalt: nein Spezifikation: Kanne 0,2 l, Schalen 0,06 l, schwarz-braun Spülmaschinengeeignet: nein Volumen in Litern: 0,05-0,2;1125VNS87Q2;38.5;2;25/11/2019 14:36:34 MET;4;;11;;;4003203498403;0;DEFAULT;;;
V15278;B078MTD16J;Agatha´s Bester Réhu, Teekanne 0,2l, Schalen 0,07l (Rot) - Hochwertiges Teeservice im Geschenkkarton (Rehu);;1125VNQ0LX0;38.5;1;25/11/2019 14:28:46 MET;1;;11;;;B078MTD16J;0;DEFAULT;;;
V15279;B078MP27VN;Agatha´s Bester Réhu, Teekanne 0,2l, Schalen 0,07l (Grün) - Hochwertiges Teeservice im Geschenkkarton (Rehu);Materialbeschreibung: Unter dem Begriff Keramik fassen wir Steingut und Steinzeug zusammen, welche sich durch eine weniger feine Struktur als Porzellan auszeichnen. Die Herstellung erfolgt bei einer niedrigeren Brenntemperatur als bei Porzellan. Keramik ist zwar stoßempfindlicher als Porzellan, jedoch kann es die Wärme länger speichern. Zudem wird es, aufgrund seiner Robustheit, gern als Alltagsgeschirr verwendet. Handbemalt: nein Spezifikation: Kanne 0,2 l, Schalen 0,06 l, grün Spülmaschinengeeignet: nein Volumen in Litern: 0,05-0,2;1125VNO35MI;38.5;1;25/11/2019 14:17:14 MET;1;;11;;;B078MP27VN;0;DEFAULT;;;
V15280;B078MTVZHX;Agatha´s Bester Réhu, Teekanne 0,2l, Schalen 0,07l (Blau) - Hochwertiges Teeservice im Geschenkkarton (Rehu);;1125VNMYW7Y;38.5;1;25/11/2019 14:27:24 MET;1;;11;;;B078MTVZHX;0;DEFAULT;;;
V15308;B084RMC3F7;"Cold Brew Früchtetee Erdbeere"" (natürlich) Kaltaufguß - 100g";;0421XZX3Z30;06. Mai;10;21/04/2020 14:19:49 MEST;1;;11;;;B084RMC3F7;0;DEFAULT;;;
V15309;B0867QK1T4;"Cold Brew Früchtetee Pfirsich"" Kaltaufguß - 100g";;0421XZVNNE7;06. Mai;3;21/04/2020 14:22:12 MEST;1;;11;;;B0867QK1T4;0;DEFAULT;;;
V15310;B07VQGN2BH;Früchtetee Zitrone Kaltaufguß 100g;;0421XZY026I;06. Mai;8;21/04/2020 14:17:51 MEST;1;;11;;;B07VQGN2BH;0;DEFAULT;;;
V15327;B086SQYGGK;34 Pyramiden-Teebeutel Früchtetee und Kräutertee Probierset;17x2 verschiedene, einzeln verschweißte Premium Pyramiden-Teebeutel. Auch als Geschenk für Teeliebhaber eignet sich dieses Probierpaket ideal - Sie bestellen und wir verschicken es in Ihrem Auftrag an Ihren Geschenkempfänger. In jedem Probierpaket sind nur Früchtetees und Kräutertees in feinster Qualität enthalten. (Die Tassen auf dem Foto sind nicht im Lieferumfang enthalten). Folgende Teesorten sind in diesem Probierset enthalten: Früchtetee: Mango'n friends, Türkischer Apfeltee Yogurt Limette, Bora Bora, Sanddorn, Omas Garten, Tropenhimmel, Knusperhäuschen, Kirschenmichel, Bio Beerenkuss, Bio Orange Maracuja. Kräutertee: Schlechtwettertee, Schweizer Kräutertee, Tusli Orange Ingwer, Bio Pfefferminze, Stressblocker, Jungbrunnen, Bio Kamillenblüten.;0406X37NES4;14. Sep;1;06/04/2020 08:56:37 MEST;3;;11;;;758913511662;0;DEFAULT;;;
V15333;B086C3HBQ6;Aki Benifuuki 50g Grüner Bio Tee;"Benifuuki ist eine in Japan kultivierte Teevarietät die bei Teaworld in 7 verschiedenen Versionen erhältlich ist. Der ""Catechintee"" aus der 3. Pflückung mit einem hohen Gehalt an dem Catechin EGCG3 bei niedrigem Koffeinanteil und milderem Aroma mit leichter Zitrusnote. Dieser japanische grüne Tee aus der Herbstpflückung ist ganz zart anfermentiert. Er stammt von der Teevarietät ""Benifuuki"". Diese zeichnet sich durch einen hohen Gehalt des speziellen Wirkstoffes Epigallokatechingallat (EGCG 3) aus. Der Koffeingehalt der Herbstpflückung ist vergleichsweise niedrig. Der Aki-Benifuuki ist daher besonders geeignet wenn man die Wirkung des EGCG3 in größeren Mengen und/oder auch später am Tag noch genießen will, oder einem die früheren Pflückungen zu intensiv sind. Die gelbliche, klare Tasse hat ein milderes Aroma mit leichter Zitrusnote, die enthaltenen Bitterstoffe kommen geschmacklich nur bei kräftiger Zubereitung und langer Ziehzeit deutlich zum Vorschein. Um die wertvollen Aromen und Inhaltsstoffe des Tees bestmöglich zu erhalten, bitten wir Sie, die Tüte gut zu verschließen und kühl und dunkel zu lagern.";0325XBX5KVV;09. Sep;7;25/03/2020 10:36:50 MET;4;;11;;;4031322106077;0;DEFAULT;;;
V15338;B01HYUE8VU;Hario SBS-5B Teekanne, Glas;;0424X9W36CV;72.5;1;24/04/2020 09:08:28 MEST;1;;11;;;B01HYUE8VU;0;DEFAULT;;;
V15343;B08CXHMBW1;Bio Ceylon OP - Schwarzer Tee im Kilopack 1000g;Low Grown Ceylon OP Schwarzer Blatt Tee aus der im Süden gelegenen Region Ruhana auf Sri Lanka. Das Fachhandels TeeKilopack. Schwarzer Tee Bio Ceylon (Sri Lanka) OP Aktionstee aus kontrolliert biologischem Anbau, preiswert im Kilopack mit 1000g. Ein low grown Ceylon Tee aus der Region im Süden von Sri Lanka. Fruchtig, leicht malzig und äußerst angenehm zu trinken. Die Teetasse auf dem Bild ist nicht im Lieferumfang enthalten. ------------------------------------ Haben Sie sich auch schon einmal gefragt, was diese Buchstabenserien OP oder FOP auf der Teeverpackung bedeuten? Diese Buchstabenserie gibt Ihnen darüber ausführliche Auskunft, ob der Tee aus ganzen Blättern, Blattspitzen oder Blattpartikeln besteht. Der Begriff „Orange Pekoe“ bezeichnet die Blattqualität, wobei sich das „O“ nicht auf die Farbe oder wie oft fälschlicherweise angenommen auf Orangenaroma bezieht, sondern das niederländische „königliche Oranje“. Pekoe (bzw. pak-ho im chinesischen), bedeutet weiß und steht für den samtigen Flaum, der auf der Unterseite der jungen Teeblatttriebe zu finden ist. Steht noch ein „F“ (flowery) vor dem „OP“, dann sagt das aus, dass für diesen Tee die duftig zarten Blattknospen verwendet wurden. Die Teaworld-Kampagne mit den Kilopack-Tees umfasst ein neues Sortiment an hochwertigen und erlesenen Teesorten zum fairen Preis.;0714X4APTUJ;36.9;43;14/07/2020 10:55:04 MEST;3;;11;;;758913511709;0;DEFAULT;;;
V15344;B08CXX83PT;Bio Japan Sencha - Grüner Tee im Kilopack 1000g;Ein sehr feiner japanischer Sencha Grüntee aus der Präfektur Shizuoka, geerntet zur besten Jahreszeit. Äußerst angenehm, frisch und fruchtig mit den so typischen markanten und süßen Noten eines Qualität Sencha Tees. Die Tasse auf dem Foto ist nicht im Lieferumfang enthalten. Was bedeutet Sencha-Tee? Durch die Sonne wird die Chlorophyll-Bildung im Tee angeregt. Dadurch kommt ein besonders intensives Grün zustande. Der Name des Sencha Tees gibt bereits einen weiteren Hinweis auf seine Verarbeitung. „Sen“ bedeutet so viel wie „gedampft“, während „cha“ übersetzt Tee heißt. Die Teaworld-Kampagne mit den Kilopack-Tees umfasst ein neues Sortiment an hochwertigen und erlesenen Teesorten zum fairen Preis.;0714X4BXY53;40;44;14/07/2020 10:44:23 MEST;3;;11;;;758913511693;0;DEFAULT;;;
V15346;B08CXGRDCH;Bio Rooibostee natur Superior long Cut im Kilopack 1000g;Bio Rotbuschtee (Rooibostee) natur Superior Long Cut aus kontrolliert biologischem Anbau. Rooibostee oder auch als Aspalathus linearis unter Botanikern bekannt ist als Teekraut seit der Jahrtausendwende in ganz Europa immer beliebter geworden. Die auch als Rotbuschtee bekannte Pflanze wächst ausschließlich auf den Cedarbergen im Norden Kapstadts und stammt nicht von der klassischen Teepflanze, der Camelia Sinensis, ab, sondern von einem kleinen Strauch aus der Familie des Ginsters.Die Blätter sind sehr schmal und erinnern eher an Tannennadeln. Zwischen Dezember und April wird der Rotbuschtee geerntet, geschnitten, fermentiert und getrocknet. Durch häufiges Aussieben erhält man die fast reinen Nadeln und somit die Superior Long Cut Qualität. Seine rötlich-braune Farbe und sein aromatisch- süßlicher Geschmack sind charakteristisch für den Rooibostee. Der Rotbusch enthält viele Mineralstoffe und Vitamine, darunter u.a.Magnesium, Eisen, Natrium, Kalzium, Zink und Fluor? Im Gegensatz zu schwarzem Tee enthält der Rooibostee kein Koffein und ist daher auch für Kinder geeignet ? Der Rooibostee Superior Long Cut sollte immer kühl, trocken, luft- und lichtdicht gelagert werden. Die Teetasse auf dem Foto ist nicht im Lieferumfang enthalten.;0714X4EOC1A;29. Sep;38;14/07/2020 11:23:39 MEST;3;;11;;;758913511716;0;DEFAULT;;;
V15348;B01LSSIYBE;"Kaffee-Set ""Roos"" Porzellan/Kork, 6-teilig Zubereiter 0,27 l, Becher 0,25 l";;0721XNDOGQE;49;6;21/07/2020 12:58:24 MEST;1;;11;;;B01LSSIYBE;0;DEFAULT;;;
V15351;B08GR9XQK8;Bio Darjeeling first flush FTGFOP1 im Kilopack;"Das Fachhandels TeeKilopack. Schwarzer Tee Bio Darjeeling Aktionstee aus kontrolliert biologischem Anbau, preiswert im Kilopack mit 1000g. Dieser schwarze Tee zeichnet sich durch seine hohe Qualität ""FTGFOP1 = Finest-tippy-golden-flowery-orange-pekoe (Blattgrad)"" aus. Ein First Flush Darjeeling aus der späten Frühlingsernte. Der etwas dunklere, bernsteinfarbene Aufguss hat einen vollmundigen, blumigen Geschmack mit einer typischen Darjeeling Süße. Handgepflückte Darjeeling Qualität aus rein biologischem Anbau. Hinweis: Die Tasse auf dem Bild ist nicht im Lieferumfang enthalten.";0827XLFEPQR;36.9;78;27/08/2020 10:43:03 MEST;3;;11;;;758913511723;0;DEFAULT;;;
VY-P47T-N6UT;B07F1PKRSP;Costa Rica Tarrazú Hacienda Salomon - 1000g Röstkaffee in Bohnen;Hier schmeckt man Mittelamerika: mild mit leichter Fruchtnote. Diese erinnert an Citrusfrüchte, ohne dabei dominant in den Vordergrund zu drängen. Ein tolles Geschmackserlebnis. Südöstlich von San José, in den Bergen von Tarrazú wird der Kaffee der Hacienda Salomon auf einer Höhe von 1.500m angebaut. Umgeben von zwei Flüssen und Vulkanen bietet dieses Stück Land einen idealen Platz zum Kaffeeanbau. Der Kaffee wächst zu 100% unter Schattenbäumen wie z.B. dem Guavenbaum. Tassenprofil: Eine ausgewogene Tasse – leichte Säure und Schokoladennoten Region: Tarrazú, Léon Cortés Anbauhöhe: 1.500m Varietät: Cattura, Red und Yellow Catuaí Aufbereitung: gewaschen Erntezeit: Oktober bis März;0626U4KQYNE;28. Sep;4;26/06/2018 10:53:16 MEST;3;;11;;;737069841373;0;DEFAULT;;;
W7-QZ6J-ICHS;B07653Y7L7;Bio Keiko Matcha Cook & Mix 50g;;1204V9WL28S;14.95;5;04/12/2019 09:19:04 MET;1;;11;;;B07653Y7L7;0;DEFAULT;;;
XW-K405-WKN0;B00TXI2YVI;Bio Grüner Eistee Easy ICE TEA - Teebeutel von KEIKO;;1204V9V1Y6R;10. Sep;8;04/12/2019 08:54:42 MET;1;;11;;;B00TXI2YVI;0;DEFAULT;;;
YD-J97A-YNHB;B00TXFABDO;Bio Benifuuki No.1 Grüner Tee - Keiko Green Tea;;1203V7WSDCT;13;9;03/12/2019 12:55:52 MET;1;;11;;;B00TXFABDO;0;DEFAULT;;;
YR-HFF7-LA3K;B00NTXJN6M;Becks Cocoa Trinkschokolade Criollo 100 % Dose 250 g;;1204V9WG79O;08. Sep;19;04/12/2019 09:02:27 MET;1;;11;;;B00NTXJN6M;0;DEFAULT;;;
Z4-YA0Z-2A33;B006XBYPWE;FLORAGOLD Pyramidenbeutel Kräutertee Bio Traumfigur, 1er Pack (1 x 38 g);;1203V7W5ZJH;05. Apr;9;03/12/2019 12:54:37 MET;1;;11;;;B006XBYPWE;0;DEFAULT;;;
ZF-QCQQ-LM95;B00GVW1ASC;"1kg - frischer Röstkaffee - Café Cult - Espresso ""Don Vito"" - ganze Bohnen";;0615UOBATLN;25. Sep;6;15/06/2018 12:06:00 MEST;1;;11;;;B00GVW1ASC;0;DEFAULT;;;
ZG-0ZYD-GEJA;B01N6PMOHK;"Kinto ""Slow Coffee Style"" Kaffeekaraffe Set mit Filter, 600ml";;0730UQRNIXA;115;2;30/07/2018 09:28:50 MEST;1;;11;;;B01N6PMOHK;0;DEFAULT;;;
ZM-7TCJ-9RRT;B01068O8NU;Bio Shincha Yume Ernte 2019 - Keiko Tee;;1204V9VEAWZ;34;6;04/12/2019 09:15:42 MET;1;;11;;;B01068O8NU;0;DEFAULT;;;
asp701;B0002EVTEK;Aspen Mulling Spices -Das Original für Glühweingewürzmischung Apfelpunsch oder Tee (Aspen Mulling Spices, 160g);Lösliche Gewürzmischung zum würzen von kalten und heißen Getränken. 1 Packung reicht für 6 ltr. Apfelsaft, Tee oder Grog;0114MF01WDU;07. Sep;549;14/01/2012 12:52:10 MET;3;.;11;;;753181123456;0;DEFAULT;;;
asp704;B0002EW9AI;Aspen Mulling Spices -Das Original für Glühweingewürzmischung Apfelpunsch oder Tee (Cinnamon Orange Blend, 160g);Lösliche Gewürzmischung zum würzen von kalten und heißen Getränken. 1 Packung reicht für 6 ltr. Apfelsaft, Tee oder Grog;0114MEZYS3C;07. Sep;121;14/01/2012 12:49:44 MET;3;.;11;;;053181123556;0;DEFAULT;;;
asp705;B002HQB87E;Aspen Mulling Spices -Das Original für Glühweingewürzmischung Apfelpunsch oder Tee (Caramel Apple Spice, 160g);Lösliche Gewürzmischung zum würzen von kalten und heißen Getränken. 1 Packung reicht für 6 ltr. Apfelsaft, Tee oder Grog Nährwerte: Aspen Caramel Apple Spice Blend Portionsgröße: 2 Esslöffel (10g), Inhalt: 16 Portionen Pro Portion: RM %: Brennwert 40kcal Fett 0g 0% davon gesättigte 0g 0% Fettsäuren Fett Kalorien 0% Trans-Fettsäuren 0g 0% Cholesterin 0mg 0% Natrium 0mg 0% Kohlenhydrate 10g 3% davon Zucker 10g 3% Ballaststoffe 0g 0% Eiweiß 0g 0% Vitamin A 0% Vitamin C 0% Kalzium 0% Eisen 0% *RM: Referenzmenge für einen durschnittlichen Erwachsenen (8400kl/2000kcal);0114MF03FM6;07. Sep;54;14/01/2012 12:54:07 MET;3;.;11;;;053181123495;0;DEFAULT;;;
00033;B0038W1SLM;Darjeeling grün SF FTGFOP aus Teeinitiative 1 Kg rückstandskontr.;;0111MB5AQJU;32.9;0;11/01/2012 12:08:28 MET;1;.;11;;;B0038W1SLM;0;DEFAULT;;;
0008;B0035G9SG8;"Creano Teeblumen Mix - Geschenkset ""ErblühTee"" mit Glaskanne Weißtee (6 verschiedene Sorten)";;0205OVBXQOC;24. Sep;0;05/02/2014 14:13:27 MET;1;;11;;;B0035G9SG8;0;DEFAULT;;;
0009;B0035G50YW;Creano Teeblumen Mix – „ErblühTee“ in edler Geschenkbox zum Probieren | Weißtee (6 verschiedene Sorten Teerosen);;0205OVBOZF6;11. Sep;0;05/02/2014 14:09:59 MET;1;;11;;;B0035G50YW;0;DEFAULT;;;
00100;B007OULS5A;Abraham´s Tea House -Bio Früchtetee Initiative - 1kg;;0329MG56N0O;22. Sep;0;29/03/2012 12:03:43 MEST;1;.;11;;;B007OULS5A;0;DEFAULT;;;
02645;B00519G2Z2;Monbana Schokoladenpulver Mandel 250g Dose (mind. 32% Kakao), 1er Pack (1 x 250 g);Die Trinkschokoladen von Monbana sind eine besondere Spezialität aus dem Hause des französischen Chocolatier. Der Kakaoanteil beträgt 33%. Durch die vielfältigen Geschmacksrichtungen ist für jeden Schokoladenliebhaber etwas dabei. Die Kreationen aus französischer Schokolade sind von exklusiver Qualität und versprechen einen einzigartigen Genuss. Monbana Trinkschokolade Mandel - köstliches Schokoladengetränk mit Mandelaroma, verpackt in einer schönen Metalldose (250g) mit geprägtem Muster. Das Pulver einfach mit heißer Milch aufgießen und umrühren.;0209MYVHNVU;06. Sep;0;09/02/2012 12:37:44 MET;1;.;11;;;B00519G2Z2;0;DEFAULT;;;
02652;B00B7XOEOW;Monbana Trinkschokolade Tresor de Chocolat Dose 250 g;;0209MYVISO6;06. Sep;0;09/02/2012 12:41:14 MET;1;;11;;;B00B7XOEOW;0;DEFAULT;;;
0N-XRLF-Q1AB;B0821H8NFY;Keiko Shincha Set 3x50g Bio, Ernte 2019;Shincha ist wörtlich übersetzt der 'Neue Tee'. Er wird aus den ersten feinen Blättchen gemacht, die im Frühjahr sprießen, und wird nur leicht getrocknet. Dadurch erhält er ein besonders frisches Aroma. Doch Shincha ist nicht gleich Shincha: Je nach Beschattung, Dämpfungsgrad, Anbauregionen und Tee-Varietäten unterscheiden sich die verschiedenen Sorten auch geschmacklich voneinander. Shincha Classic Altbewährt und immer wieder ein Genuss! Der Klassiker unter den KEIKO Shinchas ist intensiv gedämpft (Fukamushi) und besteht auch dieses Jahr zu 100% aus der Varietät Yutaka Midori („reiches Grün“). Diese Sorte hat einen frischen, vollen Geschmack mit spritzig grüner Färbung. Ideal auch für den Kaltaufguss! Shincha Yume 2013 begeisterte uns die erste Kostprobe der allerersten Ernte der noch jungen Teesträucher der Sorte Yume Kaori (zu Deutsch: „Traumaroma“) so sehr, dass wir neben dem Shincha Classic erstmals eine weitere Shincha-Sorte - den Shincha Yume - anboten. Dabei hatte uns von Anfang an vor allem auch der Duft verzaubert – auch in diesem Jahr enthält der Shincha Yume wieder zu 100% diese Varietät und verströmt schon beim Öffnen der Tüte ein wunderbares Aroma. Etwas heller als zuvor in der Tasse und doch fein-süßlich und samtig- aromatisch im Geschmack mit langem Nachhall. Auch dieser Tee ist intensiv gedämpft (Fukamushi). Shincha Yakushima Yakushima ist eine Insel in der Präfektur Kagoshima, die südlich der Hauptinsel Kyushu liegt und aufgrund der uralten Zeder-Baumbestände und Wasserfälle sowie als Brutstätte für Meeresschildkröten seit 1993 als UNESCO Weltnaturerbe gilt. Hier war die Familie Fujiwara die erste, die inmitten der üppigen, unberührten Natur Tee anbaute und später als erste auf Anbau nach EU-Bio-Richtlinien umstellte, der vom subtropischen Klima profitiert. Der Shincha Yakushima ist nur leicht gedämpft und hat daher ein angenehm sanftes Aroma bei hellerer Tassenfarbe. Der Shincha Yakushima besteht zu 100% aus der Varietät Yabukita.;1126VQ76WU6;69;0;26/11/2019 12:08:54 MET;4;;11;;;4031322105889;0;DEFAULT;;;
1G-ECRR-DNIK;B075MDC3WJ;Bio Creme Brulee - Grüner Tee (250g);;1204V9VDCM2;11. Mai;0;04/12/2019 09:01:32 MET;1;;11;;;B075MDC3WJ;0;DEFAULT;;;
1Y-29LH-SDGP;B082HW4X8J;Bio MyCocoa Caramel - Trinkschokolade - 375g Dose;Eine Bio Caramel Trinkschokolade von MyCocoa nit der Süße der Kokosblüte. Ein cremiger Trinkschokoladen Genuss aus österreichischer Produktion. Zutaten: 50% Kakao schwach entölt, Rohrrohzucker, Rübenzucker, 10% Sahnekaramell, 10% Kokosblütenzucker, Meersalz.. Aus biologischer Landwirtschaft. AT-BIO-301 / Nicht EU-Landwirtschaft.;1209VMXJGVR;08. Sep;0;09/12/2019 11:48:30 MET;4;;11;;;9120047790717;0;DEFAULT;;;
30748;B00M9DHIR4;"Tea for One Set ""Evi""";;1207NPSGGYC;22. Sep;0;07/12/2013 10:52:00 MET;1;.;11;;;B00M9DHIR4;0;DEFAULT;;;
31121;B00EPDN6D6;Cha Cult - Tea for one Set Ben 1 Stück;;0116OKOWYZI;21. Mai;0;16/01/2014 10:05:47 MET;1;.;11;;;B00EPDN6D6;0;DEFAULT;;;
45-DFSM-1M97;B075XK74SY;bloomix Teeset Tea Time 340 ml, doppelwandiges Thermo-Teeset;;0926SEUYRTC;20. Sep;0;26/09/2017 10:49:47 MEST;4;;11;;;9120036783225;0;DEFAULT;;;
4G-3H9C-H465;B075MDD98D;Bio Creme Brulee - Grüner Tee (1000g);;1203V7TXCXL;42.5;0;03/12/2019 12:46:00 MET;1;;11;;;B075MDD98D;0;DEFAULT;;;
53031;B00HQFXJBE;Türkischer Apfeltee im Teebeutel;Original Türkischer Apfeltee aus sonnengereiften türkischen Äpfeln. So kennen Ihn die meisten Türkeiurlauber noch von Ihrem letzten Urlaub. Angenehm fruchtig mit leichter Süße. Eine Schachtel enthält 15 Teebeutel a 2g Tee.;0107O2HLIA0;Feb 75;0;07/01/2014 13:53:19 MET;4;;11;;;4004986243013;0;DEFAULT;;;
